run_folder,case_label,problem_index,ground_truth,predicted,correct,status
run-1-gemma,full_text + noisy_diagram[blur],1,140°,60_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],2,65°,40_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],3,55°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],4,27°,90_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],7,45°,35°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],8,3cm,5.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],9,6cm,12.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],10,72°,90_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],11,84°,84_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],14,55°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],16,25°,25°,1,OK
run-1-gemma,full_text + noisy_diagram[blur],17,65°,65_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],20,20°,40°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],22,62°,Cannot determine,0,OK
run-1-gemma,full_text + noisy_diagram[blur],25,65°,50,0,OK
run-1-gemma,full_text + noisy_diagram[blur],26,12,6.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],29,115°,50_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],30,60°,60_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],32,76°,52,0,OK
run-1-gemma,full_text + noisy_diagram[blur],34,80°,100%,0,OK
run-1-gemma,full_text + noisy_diagram[blur],36,20°,25_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],37,25°,50_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],38,40°,70_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],40,50°,50°,1,OK
run-1-gemma,full_text + noisy_diagram[blur],43,40°,130°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],44,9m,1.5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],45,70°,70_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],46,110°,70°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],48,130°,50,0,OK
run-1-gemma,full_text + noisy_diagram[blur],49,100°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],50,140°,40_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],53,55°,55°,1,OK
run-1-gemma,full_text + noisy_diagram[blur],55,55°,90,0,OK
run-1-gemma,full_text + noisy_diagram[blur],56,40°,20_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],57,20°,20,1,OK
run-1-gemma,full_text + noisy_diagram[blur],58,55°,125°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],59,50°,80,0,OK
run-1-gemma,full_text + noisy_diagram[blur],60,45°,135°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],64,40cm,160,0,OK
run-1-gemma,full_text + noisy_diagram[blur],72,8cm,6,0,OK
run-1-gemma,full_text + noisy_diagram[blur],73,140°,140_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],78,125°,110_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],79,16cm,32,0,OK
run-1-gemma,full_text + noisy_diagram[blur],81,25°,45_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],84,√{3},1.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],86,2√{3},2.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],88,128°,20_deg,0,OK
run-1-gemma,full_text + noisy_diagram[blur],95,30°,60.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],99,64°,15,0,OK
run-1-gemma,full_text + noisy_diagram[blur],108,8m,8_units,0,OK
run-1-gemma,full_text + noisy_diagram[blur],109,40°,40_deg,1,OK
run-1-gemma,full_text + noisy_diagram[blur],112,2.4,1.8,0,OK
run-1-gemma,full_text + noisy_diagram[blur],114,\frac{1}{2}cm^{2},0.25,0,OK
run-1-gemma,full_text + noisy_diagram[blur],115,4πcm,20.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],117,2√{2}cm,3,0,OK
run-1-gemma,full_text + noisy_diagram[blur],119,240cm^{2},5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],120,9πcm^{2},π * 4,0,OK
run-1-gemma,full_text + noisy_diagram[blur],123,15π,12.0 * π,0,OK
run-1-gemma,full_text + noisy_diagram[blur],128,4cm,12,0,OK
run-1-gemma,full_text + noisy_diagram[blur],132,10.2m,12.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],133,120m,80.0 m,0,OK
run-1-gemma,full_text + noisy_diagram[blur],149,\frac{20}{3},4.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],150,\frac{40}{7}m,2,0,OK
run-1-gemma,full_text + noisy_diagram[blur],151,5.1,6.7,0,OK
run-1-gemma,full_text + noisy_diagram[blur],152,4m,3.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],153,1.5m,1.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],157,\frac{3}{5},0.75,0,OK
run-1-gemma,full_text + noisy_diagram[blur],165,\frac{√{3}}{2},0.5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],198,60,65,0,OK
run-1-gemma,full_text + noisy_diagram[blur],207,157.1,314.2,0,OK
run-1-gemma,full_text + noisy_diagram[blur],210,15,5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],211,38,33°,0,OK
run-1-gemma,full_text + noisy_diagram[blur],223,\sqrt{7},5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],239,8,4,0,OK
run-1-gemma,full_text + noisy_diagram[blur],243,1591,1760,0,OK
run-1-gemma,full_text + noisy_diagram[blur],257,15,13,0,OK
run-1-gemma,full_text + noisy_diagram[blur],264,60,100,0,OK
run-1-gemma,full_text + noisy_diagram[blur],281,0.38,0.62,0,OK
run-1-gemma,full_text + noisy_diagram[blur],327,11.8,10.7,0,OK
run-1-gemma,full_text + noisy_diagram[blur],348,285,260,0,OK_AFTER_JSON_REPAIR
run-1-gemma,full_text + noisy_diagram[blur],364,74.85,35.50,0,OK
run-1-gemma,full_text + noisy_diagram[blur],365,23.9,30.0,0,OK
run-1-gemma,full_text + noisy_diagram[blur],420,8,8 cm,1,OK
run-1-gemma,full_text + noisy_diagram[blur],432,8.246,5_units,0,OK
run-1-gemma,full_text + noisy_diagram[blur],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,(x+3)^2/25 - (y+3)^2/25 = 1,0,OK
run-1-gemma,full_text + noisy_diagram[blur],441,$\frac{4}{5}$,3/5,0,OK
run-1-gemma,full_text + noisy_diagram[blur],447,$\frac{20}{29}$,1,0,OK
run-1-gemma,full_text + noisy_diagram[blur],449,$\frac{1}{x}$,1 / cos(θ),0,OK
run-1-gemma,full_text + noisy_diagram[blur],457,$(x-1)^{2}+(y-3)^{2}=36$,(x-1)^2 + (y-3)^2 = 36,0,OK
run-1-gemma,full_text + noisy_diagram[blur],472,"(0,0)",point_O,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],1,140°,80°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],2,65°,50_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],3,55°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],4,27°,72°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],7,45°,35°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],8,3cm,5.0,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],9,6cm,,0,OK_AFTER_JSON_REPAIR
run-1-gemma,full_text + noisy_diagram[illumination],10,72°,72,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],11,84°,84,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],14,55°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],16,25°,65,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],17,65°,118_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],20,20°,20°,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],22,62°,28_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],25,65°,50,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],26,12,22m,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],29,115°,90°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],30,60°,60_deg,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],32,76°,52,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],34,80°,100_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],36,20°,25_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],37,25°,25°,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],38,40°,70°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],40,50°,50_deg,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],43,40°,70°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],44,9m,1.5,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],45,70°,70_deg,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],46,110°,70,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],48,130°,50°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],49,100°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],50,140°,40_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],53,55°,55°,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],55,55°,20.0°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],56,40°,40_deg,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],57,20°,20_deg,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],58,55°,35_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],59,50°,80,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],60,45°,135,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],64,40cm,160,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],72,8cm,6,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],73,140°,140,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],78,125°,110_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],79,16cm,32,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],81,25°,45,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],84,√{3},equal to the radius of circle_O,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],86,2√{3},2.0,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],88,128°,80°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],95,30°,60_deg,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],99,64°,90,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],108,8m,8_units,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],109,40°,45°,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],112,2.4,1.8,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],114,\frac{1}{2}cm^{2},0.25,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],115,4πcm,18,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],117,2√{2}cm,3_units,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],119,240cm^{2},24,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],120,9πcm^{2},25,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],123,15π,12.0 * π,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],128,4cm,12,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],132,10.2m,1.6,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],133,120m,90.0 m,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],149,\frac{20}{3},unknown,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],150,\frac{40}{7}m,9,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],151,5.1,1.7,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],152,4m,2.1,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],153,1.5m,1.0,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],157,\frac{3}{5},3/5,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],165,\frac{√{3}}{2},0.5,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],198,60,60,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],207,157.1,314.2,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],210,15,13,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],211,38,83,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],223,\sqrt{7},3,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],239,8,10,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],243,1591,1740,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],257,15,10,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],264,60,60,1,OK
run-1-gemma,full_text + noisy_diagram[illumination],281,0.38,0.62,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],327,11.8,335.0,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],348,285,255,0,OK_AFTER_JSON_REPAIR
run-1-gemma,full_text + noisy_diagram[illumination],364,74.85,35.50,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],365,23.9,30.7,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],420,8,6,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],432,8.246,5_units,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],438,\frac{(x+3)^2}{25}-\frac{(y+3)^2}{25}=1,y,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],441,$\frac{4}{5}$,3/5,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],447,$\frac{20}{29}$,0,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],449,$\frac{1}{x}$,1,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],457,$(x-1)^{2}+(y-3)^{2}=36$,(x + 10)^2 + (y - 10)^2 = 36,0,OK
run-1-gemma,full_text + noisy_diagram[illumination],472,"(0,0)",O,0,OK
run-1-gemma,full_text + noisy_diagram[irr_objects],1,140°,60_deg,0,OK
run-1-gemma,full_text + noisy_diagram[irr_objects],2,65°,40_deg,0,OK
